0,-1.1072187,9.466777,4.163846,205.00479,294.47134,14.891052,-29.475489
1,0.5739887,7.9876933,2.3846734,197.76823,287.07016,346.4664,-47.072174
2,1.1983972,10.941616,-2.0609896,113.75476,282.2921,210.17657,-66.09865
3,0.04028363,9.813439,-2.3056223,45.480255,283.22354,181.00096,-28.013794
4,-0.6911435,14.489521,-3.63193,47.497803,284.314,169.22565,-11.895868
5,-1.3679156,15.392825,-3.741476,358.37473,284.50995,159.91718,4.779701
6,-1.3965243,14.858231,-4.8006997,19.952179,288.59775,163.78027,21.596058
7,-0.6753623,11.697189,-2.483012,48.154846,282.40665,164.78406,30.935432
8,1.1137642,9.66081,-1.7616047,57.826447,282.17404,212.30289,43.26625
9,-0.9299763,8.655832,-2.633784,0.60272217,287.88434,160.55212,46.211815
10,-0.71145827,7.123155,-1.0398297,335.28604,280.03058,145.61981,58.950184
11,0.36719313,4.603484,-0.91834855,31.528534,282.12543,201.79355,63.794
12,-0.70988894,3.2340572,-0.19013233,273.2602,282.80252,104.993835,70.39267
13,0.30781844,4.9985757,-0.20833476,67.51544,274.25272,235.90944,69.3504
14,-1.1854206,6.018375,-0.22730649,307.07492,281.34055,100.8548,70.65581
15,-0.50732803,7.6861167,-0.47362444,321.64374,275.1598,133.0322,74.924385
16,-0.03807829,9.875791,-1.6974531,44.17868,279.75513,178.7149,75.47222
17,-0.7073582,8.095139,-0.7369973,318.26147,277.1922,136.1756,78.79769
18,0.2960598,8.7172365,-2.0588586,69.82309,283.4205,188.18294,78.8003
19,0.20985357,11.200169,-1.7094973,354.30392,278.74228,186.99846,83.66252
20,0.107420176,10.356978,-2.082021,40.18036,281.38116,182.9535,82.512764
21,0.45960903,7.4286475,-0.7383983,16.409912,276.67786,211.89981,85.809975
22,-0.4948975,9.123437,0.9081225,218.63277,276.46735,28.588959,62.978455
23,-0.042285845,9.613273,2.9848168,180.98589,287.25064,0.8116455,43.124523
25,-1.8077458,10.014875,-3.478141,248.83484,291.37564,152.53705,45.83195
26,-1.2866671,11.904954,-2.6449246,243.4872,283.8778,154.05865,39.46337
27,-0.5279784,13.001197,-1.6525855,283.34683,277.60062,162.28204,42.865314
28,1.4057647,10.711175,-1.0998492,3.7495422,279.46072,231.9609,51.02724
29,-0.09097251,11.774646,-1.3052524,304.81577,276.34082,176.01306,56.062702
30,0.729168,10.853353,-1.5672277,345.2647,279.04916,204.95067,59.027405
31,0.14497414,6.628307,-1.4117142,298.8708,282.08475,185.86336,63.313217
32,-0.4343021,5.74301,-0.8857963,288.19946,279.74713,153.88147,65.18093
33,-0.008385786,5.27133,0.05964036,149.18478,270.6546,8.003662,66.04504
34,-0.42042518,5.675243,-0.37011954,285.84607,275.63666,131.35895,67.45058
35,0.30526802,6.01807,0.17668611,94.03473,273.35428,300.06183,72.22145
36,0.23273396,8.39437,-0.8605134,356.49817,276.0618,195.13411,78.80441
37,-0.052632112,8.423589,-0.024668226,280.32495,270.39514,115.11209,82.53937
38,-0.94023734,11.171954,-2.1353567,304.98334,281.79633,156.23523,85.1506
39,-0.62213,12.260774,-2.267164,313.38885,280.85455,164.65521,89.05774
40,-0.80434996,14.959396,-6.7677865,284.41522,294.49374,173.22223,90.962364
41,-1.6771172,12.319139,-2.160906,239.21086,282.51898,142.18433,86.24711
42,1.1873794,11.787083,-0.9880263,349.05817,277.46603,230.23593,90.22491
43,-1.7898183,9.841222,-1.8159367,222.52989,284.52515,135.41501,90.998055
44,1.1809821,10.885071,-1.7547559,322.4821,280.99652,213.94125,95.848755
45,-1.3482666,10.722575,0.14896898,178.14197,277.21,83.69501,92.296715
46,-0.46688867,10.268549,-0.5571745,233.76454,274.04938,140.03842,94.40873
47,-0.17856324,10.171838,-0.85516125,270.66544,274.9088,168.20575,101.16292
48,-0.6870384,10.244731,-0.43772808,220.86072,274.54645,122.50217,76.1543
50,-0.183392,9.675795,-0.182079,155.0567,271.52997,134.79416,-33.45991
51,0.4212353,9.880413,-0.7633748,226.42606,275.0429,208.89021,-50.014946
52,-0.17726313,8.295821,-2.0980513,193.25523,284.24127,175.1706,-18.580147
53,-0.7096911,7.9287696,-1.5503197,159.14697,282.13632,155.40308,-10.653299
54,0.25587317,8.51869,-1.7582908,201.20845,281.7817,188.27979,9.313391
55,-0.6125963,10.0814705,-2.570567,184.26413,284.68793,166.59576,13.736181
56,-0.068426244,8.478246,-2.0252466,204.7327,283.4422,178.06488,33.535294
57,-0.14963819,8.638167,-2.6763203,191.37921,287.2396,176.7998,40.37073
58,0.570876,12.4751625,-3.7063906,223.82837,286.73105,188.75616,51.057713
59,-0.18867026,12.105784,-3.004936,237.30167,283.96677,176.40729,60.464592
60,-1.8198138,12.549176,-5.6294866,158.21887,295.24158,162.08582,62.341343
61,-1.7473761,11.015457,-0.9383885,109.43359,280.2071,118.237,56.58448
62,0.74461055,10.189015,-1.049081,281.9194,277.1961,215.36613,67.00354
63,-1.9986342,9.535367,-1.5379748,157.12598,284.81424,127.578766,62.32981
64,0.3273256,10.507071,-2.7395046,253.42809,284.7128,186.8136,39.916584
65,-1.2703768,9.9512,-2.825051,156.82336,287.28998,155.78735,38.088722
66,1.0247833,8.3317995,-0.491142,320.09537,277.7668,244.39326,51.92139
67,-1.2311205,9.451276,-1.6095201,150.02936,282.10117,142.58765,51.69702
68,-1.5292448,9.887821,-2.7162056,195.24168,287.4973,150.62015,59.296806
69,0.052603215,10.7594385,-0.7202887,216.67357,273.8401,184.17694,70.90779
70,-0.13430797,8.187492,0.8891871,46.708435,276.26797,8.589355,48.60869
71,-0.37079048,9.954914,0.78974444,55.40207,275.00867,25.15039,33.595245
72,-0.4698274,9.733692,0.8733711,62.17224,275.81757,28.277893,20.27358
73,-0.30289912,9.742162,0.98204345,45.02536,276.02185,17.141724,10.199561
74,0.16414647,9.880516,1.1246172,16.89972,276.56177,351.6959,0.5453415
75,-0.10777972,9.875743,0.86036754,39.621887,275.0177,7.1403503,-8.15707
76,-0.1506872,9.756795,0.84937876,43.296753,275.0526,10.060089,-14.847897
77,-0.22428499,9.699813,0.7743818,51.93466,274.75122,16.152649,-21.095951
78,-0.026661105,9.7781,0.82727724,33.411926,274.8385,1.8458557,-27.57383
80,-0.8877321,8.852117,-0.05579832,81.65915,275.73798,93.59659,-31.248425
81,-0.22769247,8.583529,-2.3633864,164.62415,285.46222,174.49701,9.311104
82,-0.17105806,7.815252,-2.66658,160.9873,288.87573,176.32959,28.746767
83,0.34865347,5.782246,-1.7392368,161.95728,287.05463,191.33546,40.4114
84,0.0073504956,6.1681213,-0.84761477,112.5618,277.8248,180.49686,46.920288
85,-0.4820825,6.247116,-0.70594245,68.78415,277.79187,145.67114,51.885292
86,0.2260723,9.200095,-1.016981,174.67273,276.46057,192.53291,58.822006
87,0.50519603,10.870376,-1.67039,109.29431,279.12036,196.82751,61.062443
88,1.6738175,13.509048,-3.2115822,185.25269,285.00732,207.5277,67.534256
89,1.397226,13.837037,-2.132929,198.41306,280.44107,213.22775,70.62307
90,-1.0688776,15.363408,-7.6647124,139.8558,296.73538,172.06104,65.9487
91,0.100639366,15.128718,-6.87439,150.4234,294.43906,180.83875,66.799324
92,0.45558262,14.36615,-3.9389222,129.93402,285.42996,186.59761,60.023167
93,1.5274072,13.646724,-1.7214837,196.20232,279.57236,221.58142,63.198265
94,-0.3859147,11.149445,0.22129214,355.14227,272.28482,60.169067,59.21846
95,-1.2836407,9.338161,0.0978779,46.73416,277.84933,85.63962,54.039154
96,1.8281217,10.795188,-1.9438386,199.62712,283.88446,223.24283,46.906223
97,-1.1054881,10.954861,0.2084903,13.398834,275.86325,79.3197,44.581375
98,1.9694136,9.653882,-2.1572905,198.05603,286.83463,222.39328,47.077297
99,-1.2724403,11.584243,-1.3770547,78.43573,279.19376,137.26114,44.276287
100,-1.450449,9.904687,-2.3435676,88.4133,285.54993,148.24637,42.976562
101,0.92973715,9.029408,3.0729883,275.68427,289.5737,343.16672,27.277617
102,-0.26811945,9.618476,0.5456746,342.39886,273.61694,26.167389,19.575487
103,-0.11081136,9.777515,0.26844206,337.70435,271.70123,22.430573,14.754965
104,0.14062627,9.723668,0.397558,295.39822,272.48325,340.52002,6.8729753
106,0.0853019,9.3212595,2.51303,204.76485,285.09662,358.0559,-31.069807
107,-0.1388713,9.7113285,0.8627973,212.66383,275.14206,9.143616,-46.29063
108,-0.022450825,9.293321,-1.6507696,33.115295,280.07324,179.22083,-9.412613
109,-0.5671977,10.352214,0.86433834,235.72894,275.70294,33.273773,4.9760294
110,0.31055725,12.0242815,-3.5590017,46.26523,286.54718,184.98697,21.977242
111,-0.7724859,9.396552,-1.385465,348.60706,279.58194,150.85751,33.296387
112,-0.29565048,5.570311,-0.9258058,4.3003845,279.8969,162.28943,42.388233
113,-0.30725038,6.027844,-1.5647545,14.025452,284.81784,168.89093,49.410633
114,0.4262133,6.528067,-0.97335863,53.755188,279.24506,203.6476,56.177128
115,-0.38343236,9.5691595,-1.1050743,6.152252,276.96912,160.86456,56.74941
116,1.7633091,11.402307,-0.035200924,121.88107,278.79257,268.85635,63.17382
117,-0.2644827,10.023822,-0.5081114,2.4881592,273.2707,152.50208,64.25764
118,0.29992118,11.656658,-5.970896,85.32358,297.15222,182.87558,68.13178
119,-0.012363687,12.459929,-5.0830135,55.785492,292.193,179.86066,70.32834
120,0.1739664,8.745718,-2.4505718,25.138824,285.69046,184.06062,73.97631
121,-0.2887253,9.080363,-1.9424063,26.006866,282.20303,171.54529,75.13794
122,0.18549298,6.459181,-0.7997331,15.203369,277.24347,193.05849,78.96175
123,0.003339236,7.308914,-2.2276855,24.589813,286.9507,180.08589,83.35492
124,0.42290595,7.5000224,-1.205557,32.51935,279.66718,199.33073,80.58407
125,-0.7674286,8.790568,-3.045758,356.35126,289.6623,165.85779,84.713165
126,-0.44514862,10.533725,-2.4389837,2.506958,283.2444,169.65656,83.38112
127,0.47978678,10.967262,-2.1388032,26.695343,281.3024,192.64357,87.250885
128,-0.32943788,8.231662,-0.70487267,4.526428,275.3996,154.94989,81.49804
129,1.0407618,8.340061,-0.89195603,79.48581,279.33304,229.40268,57.817978
130,-1.3166925,11.192108,-2.8611767,5.639374,285.7173,155.28845,54.599586
131,1.0340713,9.120177,-1.3512799,79.05179,280.56815,217.42514,34.158073
132,-0.8160879,13.74327,-8.624169,91.67648,302.22415,174.5943,33.478664
133,1.8494458,12.443793,-5.697063,123.798065,295.70355,197.98506,42.243202
134,-0.79691315,11.061844,-3.2197754,46.909546,286.69153,166.09833,43.259766
135,-1.44778,9.621873,-0.009952456,311.8855,278.55716,90.39386,39.22765
136,-1.1368368,8.234076,4.6662126,203.80605,300.25378,13.692322,28.275337
138,-0.21211421,8.887059,2.0133228,135.07083,282.83295,6.014221,-28.090158
139,0.22963054,9.739757,-1.4459292,294.808,278.54852,189.02388,-47.990612
140,-1.0827724,8.142232,-2.7179334,261.20905,289.7644,158.27863,-26.158493
