,ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,ROT_VECTOR
69,-0.08173046956071134,-0.07052775430511486,0.09140555226482935,-0.03687854955064585,-0.012534769954048595,-0.048856350449023415,0.030844389578001688
70,-0.06815138035948631,-0.07318232031265942,0.08077529907133282,-0.05443258900729335,-0.019355874128348303,-0.047247252007450134,0.025109598358154198
71,-0.0661229513944202,-0.08379400506969646,0.08806935974467413,-0.07286382473866089,-0.005047316184638846,-0.05461284351093127,0.03099472386114136
72,-0.05496154625765783,0.03615475040410335,-0.24524715019984555,-0.05460217983194675,-0.03854673980524408,-0.07114984950315771,0.013999077004771328
73,-0.067093306898731,-0.07774837868415634,0.1029080237576554,-0.11096856898124288,0.008090416712735199,-0.05575280226013827,0.033893133759453686
74,-0.06157585095764309,-0.07395205285747815,0.09921918971199536,-0.12160191849725187,0.003665198618805421,-0.05464631514642867,0.031663457258106396
75,-0.05799249081802031,-0.06444946378464401,0.0946303935696059,-0.13222986407400544,-0.004088487455607387,-0.051158333877577095,0.02698379766021704
76,-0.059196050341874806,-0.07516516216765952,0.10751823967631939,-0.1462636817366943,0.013298106937333801,-0.05878708451644534,0.034332615139410744
77,-0.01985423529876268,0.004133093214607201,0.03093644869996685,-0.14289427933565554,-0.06691961736556075,-0.045503250876471675,-0.002421670471563154
78,0.02945743324597773,0.022824301492660355,-0.006927859380464942,-0.07049800953599447,-0.0027167504892856844,-0.011814036567899021,0.005119071280495309
79,0.052524760380927994,0.010845633172887214,-0.0038056411750227864,-0.03516535231817589,0.007521093010276659,-0.01647474564165445,0.01949884889182356
80,0.06266903642324889,0.012305043792495758,-0.008516102773766967,-0.022341946425672332,0.01636783653983934,-0.012332618647212001,0.08298599525044577
81,0.004669345255580088,0.05197104404043214,0.008193555016499552,-0.027462642048630158,-0.034309985338057875,-0.030126670557658306,0.08551530694378746
82,0.002554443820717088,0.03927264803145535,0.031124280180213917,-0.017469994004837307,-0.05979192236049626,-0.05354003315807362,0.07173024544284262
83,-0.05704617791444897,0.03888952509910984,-0.01084862244608887,-2.358961555904912e-05,-0.0038540756703188323,0.006108212607467045,0.044019859664905375
84,-0.07200333915432143,0.021056587135394076,-0.019793260038822362,0.005145730716264993,0.03855005829555963,-0.02497523909262841,0.024536457186949676
85,-0.08871115881575255,-0.013933883007916974,-0.015319169883482076,0.017229208935962262,0.15872861217071263,0.01618004375260559,0.010249855796362934
86,-0.12208943993177669,-0.010380097472347236,-0.03572155148621971,0.02735765308292172,0.12298157181350601,0.0261939689250487,0.004032109719434114
87,-0.009456021873811138,0.04351938207899186,0.028838225873210232,0.027175438765367883,0.043419464215136726,-0.036033994114941355,-0.16241067470250106
88,-0.03232626853211931,0.02560053511773421,0.02886002521297116,0.018794771546085477,0.11000928704998722,-0.02101248899521212,-0.10522897933703258
89,-0.0837839506736773,0.007505142198730081,-0.005788352699703886,0.009249474362735086,0.09010920775663407,-0.01890135152151664,-0.05464598283430516
90,-0.1237825329276095,-0.012460353638908616,-0.04905529732610675,0.016168503039483847,0.12475837619006211,0.026652559579551326,0.012609937698355406
91,-0.11533707046657711,-0.0332420248259597,0.08585559978609208,0.011823920754573914,-0.02370530144681006,0.10007911421878458,0.0005878711362796076
92,-0.050952222268435876,-0.030037464561831914,0.033271462631287066,0.010969802287154077,-0.08031049495763795,-0.0631291040464204,-0.0027078497750141553
93,-0.04945769971184552,-0.0130975240605397,-0.038237867964102355,-0.014835640916847512,0.1382321105800911,0.02297686920690663,0.060400508379195604
94,-0.08694827806428643,-0.03723045130508919,0.03144079702181171,-0.007010641663883828,-0.06119651151860229,-0.07496615657581536,-0.019430758843097813
95,-0.01595430585249867,-0.02063461377292647,-0.03254190476963721,-0.014404024805188287,0.1499264705003961,0.019377594647809575,0.08023912086187851
96,-0.06569896997530435,0.006912732180418514,-0.004737306294870695,-0.0036047304184132576,-0.06561506834918603,-0.04937995904010398,-0.05683451662444511
97,0.0025551613057075086,0.011393298805307525,-0.005620019505078524,-0.00131216649585308,-0.06912653732575118,-0.05381659998192287,-0.05121998467157177
98,-0.005246263904617283,-0.1389630748614719,-0.30689822598886024,0.05468756571510941,0.04482506237623633,0.05487995332068604,0.04154333259989169
99,-0.07179613508967923,-0.049733859508203006,0.11148522681461658,-0.05733053474515686,-0.016888595645194078,0.0918541261718544,0.022930752620701975
100,-0.08145768702019997,-0.030434050842412914,0.12970590392877762,-0.07670477407111095,-0.009967605535268726,0.0914543279090163,0.02790521463839611
101,-0.06544629301081234,0.08609784365730498,-0.18963092967691111,-0.055730124493828075,-0.055215634512945186,0.06652387140361023,0.007702195523498099
102,0.002838044373051341,-0.0634619789349228,-0.31833692010532594,-0.05419363374784178,-0.027186108476684595,0.015371619794463647,-0.0074116569017064135
103,-0.04515153575908902,-0.0724110276068068,0.09830529859515322,-0.16605244125568008,0.0016361011463184721,0.027335204008837835,0.015141736371962929
104,-0.009482576633278419,0.037501604513556754,-0.018354141250228412,-0.11414998793917458,-0.0024384035886851185,-0.06974821004765869,0.013627801151703593
105,-0.06902873775538534,-0.07383678785276944,0.07190178361647112,-0.06828384417963572,-0.025524027480497074,0.03735893337406183,-0.003011568359481513
106,-0.026251924703353968,0.015683666485397697,-0.011757686004757042,-0.05728531406701052,0.06644335887415709,-0.06472390230920332,-0.027888819132348544
107,-0.02227330204987982,0.023365647856212354,0.010672725472573365,-0.021862479539927364,-0.05364712678264928,0.08242448866990441,-0.01871888670249631
108,0.027427864411566256,0.042122968746035064,0.016287982289748027,-0.035269338108134166,-0.04707424460146994,-0.08706210847709525,0.0857502608502281
109,0.045559678003924325,0.021664276113810645,0.004227374738049242,-0.013000112682273168,-0.027661511088334916,-0.08611124001763543,0.06849295691622556
110,-0.0012039428161740293,0.044265913028848615,-0.013635622426538258,-0.012514786470512611,-0.001574709671591794,-0.05710367414999457,0.09745468175205023
111,-0.057726689097701886,0.03116599474477813,0.003587291205252372,-0.005559694069643831,-0.031825490986686154,-0.07972999429594554,0.022961955921618496
112,-0.10297019572200326,-0.022597959195798115,-0.11592117240146094,0.025230274090924293,0.10871024354513281,-0.00829076016202944,0.06664874699359587
113,-0.09183204179075839,0.03061856618235968,0.011016331781127146,0.00225043002736915,-0.03231399123110471,-0.07637032045569889,0.031230539226355145
114,0.029595843555340253,0.0071008542567260035,0.02238547080520154,0.021902296612147952,0.1049419642594662,-0.05609641081669884,-0.03605631367253662
115,-0.01265861976929037,0.012645513107776661,0.011265368737800995,0.02637255996810116,0.07189038795130379,-0.06656265935402907,-0.04899648339990471
116,-0.0033144055175597705,0.013542951663232869,-0.0011947537369550098,0.027112382467939414,0.02791729646262203,-0.07600342174858181,0.04292880122272428
117,-0.026090402161446105,0.02244470220884492,0.0029894577816496426,0.02971337328346341,-0.011617732364417514,-0.07463396673793404,0.02707052415942943
118,-0.019052200843150565,0.0514837432982233,0.0009800091004061396,0.020574274160649636,-0.022697194279089828,-0.07512841547859272,0.10197915066406037
119,0.02290480763746647,0.009941195486334405,0.002978299541956321,0.0449785482295072,0.010040968098747827,-0.0792379979482606,0.062009714256117024
120,-0.02429656919847329,0.03450489373851202,-0.00861487215676184,0.02889616395470659,0.009045911408043445,-0.0662579528418646,0.08794958619891441
121,0.027726441663361474,0.0032921640221195017,0.013352959976660805,0.0733532532769471,-0.022399914662219928,0.07706912073344452,-0.01721344579880638
122,-0.04444695285380337,0.01680418158645022,0.00036386646641835534,0.04683686081261076,-0.005763868132833168,-0.08662355249751427,-0.003434146078246063
123,-0.07175426791238107,0.014078490468391647,-0.010623745857578986,0.04595210294886455,0.04846509249859905,-0.06689920802249094,0.02893748583005265
124,-0.05641936301533053,0.037269702244688674,0.02205448385412169,0.028636129693689383,-0.042969417325181045,-0.0793155935267888,0.059227044303148194
125,-0.03654625248574431,0.025100292087213295,-0.04588514645540542,-0.0038334241193013797,0.048631694833164624,-0.03871142025629772,0.08901254914581339
126,-0.02164507218017662,0.014437691148014981,-0.008455503511128865,0.012740746239787491,-0.04847993858764255,-0.09269339229038301,-0.06256675325388748
127,-0.03126765233844464,0.02086959759436917,-0.03853966578199263,-0.04296012827298576,0.06149782618172803,-0.04008135202930175,0.06649748760274543
128,0.06120183347985371,0.0488611165521953,0.03742595565641402,-0.0328699832842263,0.06906612373113716,-0.06626782115676295,-0.14377122638639295
129,0.005406960270961959,-0.010248269065159226,0.018558080160021934,-0.032732888233984396,0.20728857545198437,-0.026081808702859016,0.006683425886218397
130,-0.011237438581127789,0.01792005669475401,-0.006437296384162001,-0.010885071820435483,-0.012757192291048465,-0.07116321062944225,-0.04829013975621748
131,-0.03973374331164542,-0.030569261656886525,0.02823151134404376,0.00267246706609669,-0.09188736814710455,0.06474800493818607,-0.034188890811563635
132,0.05324721472924755,-0.37023669443139623,-0.08978937962666571,0.09153989580569985,-0.0018814009015630196,0.0069241236530805245,-0.004833785986557041
133,-0.010192218177690615,-0.1635546794598541,0.04886222531046338,-0.1029984125037207,0.015657773279710453,-0.014620633714267904,0.02777313682018321
134,-0.0078234931567353,0.04207736774341707,-0.02754560947279818,-0.16844503248743345,0.006102664341563152,0.06054638442576527,-0.0059844646043327974
135,0.08306601278988758,0.013794951682749456,-0.012601819149273791,-0.1097712787460849,-0.04772822253591441,0.02532981280405464,-0.04404359728926998
136,0.062252041561758495,0.023999251686732,-0.0035674670264484332,-0.09060457757226144,-0.01706456376462769,0.054145665373466684,0.022240241558554613
137,0.06250906416495443,0.018108742957083635,-0.004926356777992372,-0.06904696275525615,0.0049671620765669375,0.06551237216168451,0.03583058337860364
138,0.08595157667721885,0.0092129984403922,-0.0005479084941284315,-0.04424385262334125,-0.014326065929017367,0.06095290848749769,0.04472155635436492
139,0.0412295100969592,0.03351407051547499,0.0029697796478768803,-0.040926254440671585,-0.01636287476102828,0.06890625123966754,0.06415884222466306
140,0.06293982808816379,0.012386529996768356,0.00604799453256481,-0.018128214018109403,-0.02963492515530098,0.05565266309848828,0.028785209552298654
141,0.0509207909648989,0.016611410744702366,-0.0011812139953598253,-0.0194688273675201,0.009532429527151607,0.0695326073748724,0.06145484083243977
142,0.08005120226686185,0.005560037393357363,0.005997568245177428,-0.0010465521833411288,-0.02194558124021973,0.05926515143309891,0.054729629156353495
143,0.03250978751362614,0.031970353695817355,0.0015550107691201607,-0.007092303890012472,-0.006695775462042236,0.07619410352498741,0.07967813419934368
144,0.02959664611492857,0.02476558701698381,0.006096660311747304,0.001962079179915468,-0.006441709755035992,0.07677501085025532,0.060382424502665455
145,0.019414109695887458,0.03535092606692145,0.014153577904219871,0.00022005727732855168,-0.029867126858312436,0.0668148356947943,0.06418603460176339
146,0.013215768014051145,0.02079232541174668,0.005744601629147247,0.01235423606817012,0.003503600009106157,0.07814843427778848,0.04249690765155803
147,0.03600667402030895,0.011383814221951241,0.00260401583627446,0.019211484020088408,0.019450121960851198,0.0713260970107784,0.0611373409492682
148,0.027382127361774748,0.026137147511914795,0.011701839387569657,0.017738218383384224,-0.01756040983046597,0.07581069616692268,0.06397593930692852
149,0.032357670256353124,0.013867052629286036,0.009748568127226742,0.029030911618001358,-0.007258488654639474,0.06290091356031954,0.04324602715238342
150,0.01727344686286468,0.03433379268861653,0.009949149564906322,0.02462258093351871,-0.0161724368875248,0.08405316612564445,0.08034966074697095
151,-0.0030654680303583027,0.0071843044733045335,0.008215381355854026,0.03726041804270721,0.042610154456482564,0.06574524429200525,-0.0019276603441465683
152,0.02440131677899031,0.0035139155680793573,0.009958130300944543,0.03913900869807052,0.03264899408433805,0.0628157873180838,-0.0016511363167380283
153,0.004614777428829592,0.009474187123265101,0.0085830393214011,0.04145093965086043,0.02252249140879694,0.06996851479085747,0.012873185400030589
154,0.0397160773939475,-0.0031948587508037166,0.016052492748513655,0.04113275553039291,0.07029475884859801,0.058944154920236504,-0.011665013355024184
155,-0.019279447264950983,0.006296678405506532,0.005523999020106683,0.03776684078664377,0.05898835081585408,0.07209221228296596,0.006967225208558286
156,0.024426726829902413,0.0033096363873663126,0.010609611648939182,0.04418062706084049,0.030255727947962496,0.05649339851641945,-0.005232058785883866
157,0.07369456726104096,0.007009415982855186,0.04123193776517635,0.04288033378665217,0.10873034575326272,0.03993470908782334,-0.057946929123211116
158,-0.0003393128524072017,0.010665276450342424,0.008548359700864337,0.04515713217100635,0.0009039786900897336,0.04640955886805329,-0.03909018192149709
159,0.026332384959475576,-0.0014203391219842682,0.009785115264134853,0.043348898828256946,0.055769999550970895,0.05007077040594392,0.013836399050585518
160,0.0579025941719888,0.014839922046070672,0.02624402430652917,0.04901904766252207,0.03964221826462517,0.014960392945389436,-0.08830486083062467
161,-0.04103338843607568,0.0007794116473368749,0.021084057205002726,0.039156327273984805,0.1397053250331318,0.058655663861003626,-0.036542990958938905
162,0.12102689484065429,0.0014495149972560415,0.016126526880561296,0.06356562070979917,-0.006521823046716778,-0.006091577319373566,-0.09533175430115376
163,0.028215277222255093,-0.0005920803414578221,0.00821064616033989,0.04258801605565096,0.047875087974690395,0.04633873025782367,0.021873190219234184
164,0.0045765010708382695,0.013215077383363777,0.013271133585352032,0.046539996519107285,-0.04813068392223294,0.042041144845646646,-0.0024772914806784774
165,0.007694820721004418,-0.2886949972557669,-0.04408403483578506,0.1094184762877396,-0.026507487542427884,-0.02607512295269778,-7.906717673128276e-05
166,0.021742990636872454,-0.08256930318655266,-0.33024390240986834,-0.05451307721000888,-0.016987134415947434,-0.0802333985436293,0.015144555513906047
167,-0.015825751629358453,0.025131623026240064,-0.02290590051775885,-0.12634843111216454,-0.0387828090132751,-0.008782951551356631,-0.09201352677370345
168,-0.007580311785194461,0.026720743725471455,-0.0052230331636286854,-0.09442738847732073,0.05048946541169846,-0.0034884381817117493,-0.1109068202125958
169,0.007482335965252194,0.016098491800990867,0.0025376895602898467,-0.08745075131025694,0.10519386249074475,-0.005771269136698365,-0.06096749710276822
170,-0.06675953650310137,0.02440496407184411,-0.020553554852963212,-0.06349103102806503,0.01259045841889082,0.018946889632354465,-0.030828372287602924
171,-0.045215623578684305,0.01852909539192987,-0.016379954268620187,-0.04700574527095479,-0.034166060176412785,-0.016138309397286933,-0.09211588977809773
172,-0.015272727794501145,0.01503670225943334,-0.004751210079073013,-0.034892141449253546,0.04887044799165345,0.012348789112012606,-0.027910823874471986
173,-0.022977160833407697,0.021516798535164746,0.0008438955727631575,-0.030283525284518584,-0.05132488647949451,-0.00848141772666915,-0.02543950356232236
174,-0.0579312057138778,0.029532948897263992,-0.011304439158061761,-0.0262653499026948,0.0028667990273485997,0.025464504934229165,0.0054075190416839475
175,-0.08413192023778496,0.01615665243101389,-0.013731228960414675,-0.01442606464880175,-0.00874113741646062,0.0061633812877551954,-0.059221473955627685
176,-0.08785641645876781,0.011334094301416332,-0.018776670784216784,-0.01010807354753187,0.057115131929538945,0.030001664209777106,-0.029969300844584344
177,-0.03402831651749729,0.021078927507653424,-0.000846957062693525,-0.004135983969398208,-0.022988722665195555,0.006876758724772977,-0.024670661027362373
178,-0.035521296649519904,0.029358452384976072,-0.013751830890386936,-0.006740398502701773,0.022483495681754596,0.035316582047830426,0.04636991526438899
179,-0.027407945551814528,0.024869664027868735,0.0036911681515213036,-0.00011096932214381405,-0.024518939402285583,0.009022854765344441,0.001732905330755803
180,0.011945817357638062,0.022962054222704992,-0.005827540112522133,-0.00025119074703648485,0.021293042738456898,0.026024597917118735,0.07012162090039892
181,-0.03233385733732761,0.017318452443179522,-0.0007508560619575069,0.010441902456903969,0.013791268235149196,0.01556905857885931,-0.015431451277636036
182,-0.05977705859120001,0.018822900982574838,-0.016185255997756866,0.009985638369498742,0.04448608262618255,0.046604338740975526,0.027021847870247345
183,0.0064923954493241445,0.015003383297546283,0.004838896026623334,0.017309244959833978,-0.005203484958037503,0.020059753575775264,0.00038580943557944575
184,0.006389489917458444,0.013202744421562041,0.004213097393208354,0.020873309104099673,0.018957503902607867,0.035730747094406476,0.021678781917851046
185,-0.02227300680694258,0.01965501861409692,0.004262016093951559,0.022336389811432694,-0.0043860497374748125,0.02540050938101913,0.0034227219202534135
186,0.02693064768349702,0.003285633673454402,0.007145648254475522,0.041913758913176655,0.029122779309516802,0.029050513109622318,0.02430355255153563
187,-0.03515632903623743,0.01818546358690108,0.0038949581911539035,0.030281280751110473,-0.021576030735882,0.007075045785063031,-0.017174673316867794
188,-0.04174333918667864,0.05042567815591672,-0.0066922808677782235,0.019677486749273217,-0.017959482068754792,0.0620468547404397,0.06992569615737947
189,0.019851527695717047,0.04731334985889779,0.024325830266531925,0.006850093206282621,-0.046869534010017616,0.003112743814886993,0.09784571381948565
190,-0.05269273236198557,0.006596948412165904,0.0032993288604345064,0.022456021222207353,0.08824723762495233,0.01964348201147989,-0.03379854134276354
191,-0.02846941237586296,0.016292306690851917,0.001638781300708157,0.022392792727914848,0.008274290309624876,0.011458272014811142,-0.015648602414546096
192,-0.02098469364199332,-0.16320195830251974,0.05103841229207554,0.028927599003607772,-0.00951251540329296,-0.06131461594775233,0.051250895852037924
193,-0.04954371578743502,-0.12613508074473884,0.008885478386700325,0.019948818936597716,-0.07228609588267108,-0.04736983972117258,-0.031052273692745224
194,-0.035955712947003254,-0.05992471162122547,0.09466676852954742,-0.12205380523277047,-0.022268979174927574,0.09375421361296922,0.014426876848418629
195,-0.028248244462659867,-0.06815759196564325,0.10176288588584223,-0.13579240595961384,-0.012534713059035234,0.07904903700671238,0.02466611039463626
196,-0.07577989702718473,0.057942427427169124,-0.15831328403422543,-0.08876166581964895,-0.014258188916891963,0.04448332049789348,0.007035138701751327
197,0.0900006541117379,0.009755093878302168,0.0066474359230667395,-0.07365576588112226,0.07200524483975682,-0.03424187364832652,-0.05580008687680189
198,0.03377592749502419,0.012569218242529554,-0.0036327270201751876,-0.05307753376558217,0.04013584063271053,-0.016593374811293523,-0.024801256661114497
199,0.04586499241914686,0.014980870048295765,-0.003723407464724304,-0.03829282094955433,-0.030982513065435223,-0.051998745250101404,0.002034603454536605
200,0.04465073207267921,0.01691217864195388,-4.094183141342949e-05,-0.02893445585389729,-0.030508529388646528,-0.05586356997504361,0.025559319323563597
201,0.07395387837873717,0.006607270023008039,-0.0038818334513285885,-0.01731676524591717,-0.004187926511446748,-0.051991963094338636,0.06455868825013375
